<title>/JJ --> JJ/JJ
that/IN --> that/IN
their/PRP$ --> they/PRP$
prayer/NN --> prayer/NN
was/VBD --> be/VBD
answered/VBN --> answer/VBN
they/PRP --> they/PRP
were/VBD --> be/VBD
so/RB --> so/RB
lost/VBN --> lose/VBN
with/IN --> with/IN
joy/NN --> joy/NN
that/IN --> that/IN
they/PRP --> they/PRP
did/VBD --> do/VBD
not/RB --> not/RB
know/VB --> know/VB
where/WRB --> where/WRB
to/TO --> to/TO
put/VB --> put/VB
their/PRP$ --> they/PRP$
hands/NNS --> hand/NNS
or/CC --> or/CC
their/PRP$ --> they/PRP$
feet/NNS --> foot/NNS
./. --> ./.
First/RB --> first/RB
the/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
took/VBD --> take/VBD
the/DT --> the/DT
child/NN --> child/NN
up/RP --> up/RP
in/IN --> in/IN
his/PRP$ --> he/PRP$
arms/NNS --> arm/NNS
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
did/VBD --> do/VBD
the/DT --> the/DT
same/JJ --> same/JJ
;/: --> ;/:
and/CC --> and/CC
they/PRP --> they/PRP
named/VBD --> name/VBD
him/PRP --> he/PRP
MOMOTARO/NNP --> MOMOTARO/NNP
,/, --> ,/,
OR/NNP --> OR/NNP
SON/NNP --> SON/NNP
OF/IN --> of/IN
A/DT --> a/DT
PEACH/NNP --> PEACH/NNP
,/, --> ,/,
because/IN --> because/IN
he/PRP --> he/PRP
had/VBD --> have/VBD
come/VBN --> come/VBN
out/IN --> out/IN
of/IN --> of/IN
a/DT --> a/DT
peach/NN --> peach/NN
./. --> ./.
The/DT --> the/DT
years/NNS --> year/NNS
passed/VBD --> pass/VBD
quickly/RB --> quickly/RB
by/IN --> by/IN
and/CC --> and/CC
the/DT --> the/DT
child/NN --> child/NN
grew/VBD --> grow/VBD
to/TO --> to/TO
be/VB --> be/VB
fifteen/JJ --> fifteen/JJ
years/NNS --> year/NNS
of/IN --> of/IN
age/NN --> age/NN
./. --> ./.
He/PRP --> he/PRP
was/VBD --> be/VBD
taller/JJR --> taller/JJR
and/CC --> and/CC
far/RB --> far/RB
stronger/JJR --> stronger/JJR
than/IN --> than/IN
any/DT --> any/DT
other/JJ --> other/JJ
boys/NNS --> boy/NNS
of/IN --> of/IN
his/PRP$ --> he/PRP$
own/JJ --> own/JJ
age/NN --> age/NN
,/, --> ,/,
he/PRP --> he/PRP
had/VBD --> have/VBD
a/DT --> a/DT
handsome/JJ --> handsome/JJ
face/NN --> face/NN
and/CC --> and/CC
a/DT --> a/DT
heart/NN --> heart/NN
full/JJ --> full/JJ
of/IN --> of/IN
courage/NN --> courage/NN
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
was/VBD --> be/VBD
very/RB --> very/RB
wise/JJ --> wise/JJ
for/IN --> for/IN
his/PRP$ --> he/PRP$
years/NNS --> year/NNS
./. --> ./.
The/DT --> the/DT
old/JJ --> old/JJ
couple/NN --> couple/NN
's/POS --> 's/POS
pleasure/NN --> pleasure/NN
was/VBD --> be/VBD
very/RB --> very/RB
great/JJ --> great/JJ
when/WRB --> when/WRB
they/PRP --> they/PRP
looked/VBD --> look/VBD
at/IN --> at/IN
him/PRP --> he/PRP
,/, --> ,/,
for/IN --> for/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
just/RB --> just/RB
what/WP --> what/WP
they/PRP --> they/PRP
thought/VBD --> think/VBD
a/DT --> a/DT
hero/NN --> hero/NN
ought/MD --> ought/MD
to/TO --> to/TO
be/VB --> be/VB
like/IN --> like/IN
./. --> ./.
One/CD --> one/CD
day/NN --> day/NN
Momotaro/NNP --> Momotaro/NNP
came/VBD --> come/VBD
to/TO --> to/TO
his/PRP$ --> he/PRP$
foster-father/NN --> foster-father/NN
and/CC --> and/CC
said/VBD --> say/VBD
solemnly/RB --> solemnly/RB
:/: --> :/:
``/`` --> ``/``
Father/NNP --> Father/NNP
,/, --> ,/,
by/IN --> by/IN
a/DT --> a/DT
strange/JJ --> strange/JJ
chance/NN --> chance/NN
we/PRP --> we/PRP
have/VBP --> have/VBP
become/VBN --> become/VBN
father/NN --> father/NN
and/CC --> and/CC
son/NN --> son/NN
./. --> ./.
Your/PRP$ --> you/PRP$
goodness/NN --> goodness/NN
to/TO --> to/TO
me/PRP --> I/PRP
has/VBZ --> have/VBZ
been/VBN --> be/VBN
higher/JJR --> higher/JJR
than/IN --> than/IN
the/DT --> the/DT
mountain/NN --> mountain/NN
grasses/VBZ --> grass/VBZ
which/WDT --> which/WDT
it/PRP --> it/PRP
was/VBD --> be/VBD
your/PRP$ --> you/PRP$
daily/JJ --> daily/JJ
work/NN --> work/NN
to/TO --> to/TO
cut/VB --> cut/VB
,/, --> ,/,
and/CC --> and/CC
deeper/JJR --> deeper/JJR
than/IN --> than/IN
the/DT --> the/DT
river/NN --> river/NN
where/WRB --> where/WRB
my/PRP$ --> my/PRP$
mother/NN --> mother/NN
washes/VBZ --> wash/VBZ
the/DT --> the/DT
clothes/NNS --> clothes/NNS
./. --> ./.
I/PRP --> I/PRP
do/VBP --> do/VBP
not/RB --> not/RB
know/VB --> know/VB
how/WRB --> how/WRB
to/TO --> to/TO
thank/VB --> thank/VB
you/PRP --> you/PRP
enough/RB --> enough/RB
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Why/WRB --> why/WRB
,/, --> ,/,
''/'' --> ''/''
answered/VBD --> answer/VBD
the/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
,/, --> ,/,
``/`` --> ``/``
it/PRP --> it/PRP
is/VBZ --> be/VBZ
a/DT --> a/DT
matter/NN --> matter/NN
of/IN --> of/IN
course/NN --> course/NN
that/IN --> that/IN
a/DT --> a/DT
father/NN --> father/NN
should/MD --> should/MD
bring/VB --> bring/VB
up/RP --> up/RP
his/PRP$ --> he/PRP$
son/NN --> son/NN
./. --> ./.
When/WRB --> when/WRB
you/PRP --> you/PRP
are/VBP --> be/VBP
older/JJR --> older/JJR
it/PRP --> it/PRP
will/MD --> will/MD
be/VB --> be/VB
your/PRP$ --> you/PRP$
turn/NN --> turn/NN
to/TO --> to/TO
take/VB --> take/VB
care/NN --> care/NN
of/IN --> of/IN
us/PRP --> we/PRP
,/, --> ,/,
so/RB --> so/RB
after/IN --> after/IN
all/DT --> all/DT
there/EX --> there/EX
will/MD --> will/MD
be/VB --> be/VB
no/DT --> no/DT
profit/NN --> profit/NN
or/CC --> or/CC
loss/NN --> loss/NN
between/IN --> between/IN
us/PRP --> we/PRP
--/: --> --/:
all/DT --> all/DT
will/MD --> will/MD
be/VB --> be/VB
equal/JJ --> equal/JJ
./. --> ./.
Indeed/RB --> indeed/RB
,/, --> ,/,
I/PRP --> I/PRP
am/VBP --> be/VBP
rather/RB --> rather/RB
surprised/VBN --> surprise/VBN
that/IN --> that/IN
you/PRP --> you/PRP
should/MD --> should/MD
thank/VB --> thank/VB
me/PRP --> I/PRP
in/IN --> in/IN
this/DT --> this/DT
way/NN --> way/NN
!/. --> !/.
''/'' --> ''/''
and/CC --> and/CC
the/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
looked/VBD --> look/VBD
bothered/VBN --> bother/VBN
./. --> ./.
``/`` --> ``/``
I/PRP --> I/PRP
hope/VBP --> hope/VBP
you/PRP --> you/PRP
will/MD --> will/MD
be/VB --> be/VB
patient/JJ --> patient/JJ
with/IN --> with/IN
me/PRP --> I/PRP
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
Momotaro/NNP --> Momotaro/NNP
;/: --> ;/:
``/`` --> ``/``
but/CC --> but/CC
before/IN --> before/IN
I/PRP --> I/PRP
begin/VBP --> begin/VBP
to/TO --> to/TO
pay/VB --> pay/VB
back/RP --> back/RP
your/PRP$ --> you/PRP$
goodness/NN --> goodness/NN
to/TO --> to/TO
me/PRP --> I/PRP
I/PRP --> I/PRP
have/VBP --> have/VBP
a/DT --> a/DT
request/NN --> request/NN
to/TO --> to/TO
make/VB --> make/VB
which/WDT --> which/WDT
I/PRP --> I/PRP
hope/VBP --> hope/VBP
you/PRP --> you/PRP
will/MD --> will/MD
grant/VB --> grant/VB
me/PRP --> I/PRP
above/IN --> above/IN
everything/NN --> everything/NN
else/RB --> else/RB
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
let/VB --> let/VB
you/PRP --> you/PRP
do/VB --> do/VB
whatever/WDT --> whatever/WDT
you/PRP --> you/PRP
wish/VBP --> wish/VBP
,/, --> ,/,
for/IN --> for/IN
you/PRP --> you/PRP
are/VBP --> be/VBP
quite/RB --> quite/RB
different/JJ --> different/JJ
to/TO --> to/TO
all/DT --> all/DT
other/JJ --> other/JJ
boys/NNS --> boy/NNS
!/. --> !/.
''/'' --> ''/''
``/`` --> ``/``
Then/RB --> then/RB
let/VB --> let/VB
me/PRP --> I/PRP
go/VB --> go/VB
away/RB --> away/RB
at/IN --> at/IN
once/RB --> once/RB
!/. --> !/.
''/'' --> ''/''
``/`` --> ``/``
What/WP --> what/WP
do/VBP --> do/VBP
you/PRP --> you/PRP
say/VB --> say/VB
?/. --> ?/.
Do/NNP --> Do/NNP
you/PRP --> you/PRP
wish/VBP --> wish/VBP
to/TO --> to/TO
leave/VB --> leave/VB
your/PRP$ --> you/PRP$
old/JJ --> old/JJ
father/NN --> father/NN
and/CC --> and/CC
mother/NN --> mother/NN
and/CC --> and/CC
go/VB --> go/VB
away/RB --> away/RB
from/IN --> from/IN
your/PRP$ --> you/PRP$
old/JJ --> old/JJ
home/NN --> home/NN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
surely/RB --> surely/RB
come/VB --> come/VB
back/RB --> back/RB
again/RB --> again/RB
,/, --> ,/,
if/IN --> if/IN
you/PRP --> you/PRP
let/VBP --> let/VBP
me/PRP --> I/PRP
go/VB --> go/VB
now/RB --> now/RB
!/. --> !/.
''/'' --> ''/''
``/`` --> ``/``
Where/WRB --> where/WRB
are/VBP --> be/VBP
you/PRP --> you/PRP
going/VBG --> go/VBG
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
You/PRP --> you/PRP
must/MD --> must/MD
think/VB --> think/VB
it/PRP --> it/PRP
strange/JJ --> strange/JJ
that/IN --> that/IN
I/PRP --> I/PRP
want/VBP --> want/VBP
to/TO --> to/TO
go/VB --> go/VB
away/RB --> away/RB
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
Momotaro/NNP --> Momotaro/NNP
,/, --> ,/,
``/`` --> ``/``
because/IN --> because/IN
I/PRP --> I/PRP
have/VBP --> have/VBP
not/RB --> not/RB
yet/RB --> yet/RB
told/VBN --> tell/VBN
you/PRP --> you/PRP
my/PRP$ --> my/PRP$
reason/NN --> reason/NN
./. --> ./.
Far/NNP --> Far/NNP
away/RB --> away/RB
from/IN --> from/IN
here/RB --> here/RB
to/TO --> to/TO
the/DT --> the/DT
northeast/NN --> northeast/NN
of/IN --> of/IN
Japan/NNP --> Japan/NNP
there/EX --> there/EX
is/VBZ --> be/VBZ
an/DT --> a/DT
island/NN --> island/NN
in/IN --> in/IN
the/DT --> the/DT
sea/NN --> sea/NN
./. --> ./.
This/DT --> this/DT
island/NN --> island/NN
is/VBZ --> be/VBZ
the/DT --> the/DT
stronghold/NN --> stronghold/NN
of/IN --> of/IN
a/DT --> a/DT
band/NN --> band/NN
of/IN --> of/IN
devils/NNS --> devil/NNS
./. --> ./.
I/PRP --> I/PRP
have/VBP --> have/VBP
often/RB --> often/RB
heard/VBN --> hear/VBN
how/WRB --> how/WRB
they/PRP --> they/PRP
invade/VBP --> invade/VBP
this/DT --> this/DT
land/NN --> land/NN
,/, --> ,/,
kill/NN --> kill/NN
and/CC --> and/CC
rob/NN --> rob/NN
the/DT --> the/DT
people/NNS --> people/NNS
,/, --> ,/,
and/CC --> and/CC
carry/VB --> carry/VB
off/RP --> off/RP
all/DT --> all/DT
they/PRP --> they/PRP
can/MD --> can/MD
find/VB --> find/VB
./. --> ./.
They/PRP --> they/PRP
are/VBP --> be/VBP
not/RB --> not/RB
only/RB --> only/RB
very/RB --> very/RB
wicked/JJ --> wicked/JJ
but/CC --> but/CC
they/PRP --> they/PRP
are/VBP --> be/VBP
disloyal/JJ --> disloyal/JJ
to/TO --> to/TO
our/PRP$ --> we/PRP$
Emperor/NNP --> Emperor/NNP
and/CC --> and/CC
disobey/VB --> disobey/VB
his/PRP$ --> he/PRP$
laws/NNS --> law/NNS
./. --> ./.
They/PRP --> they/PRP
are/VBP --> be/VBP
also/RB --> also/RB
cannibals/NNS --> cannibal/NNS
,/, --> ,/,
for/IN --> for/IN
they/PRP --> they/PRP
kill/VBP --> kill/VBP
and/CC --> and/CC
eat/VBP --> eat/VBP
some/DT --> some/DT
of/IN --> of/IN
the/DT --> the/DT
poor/JJ --> poor/JJ
people/NNS --> people/NNS
who/WP --> who/WP
are/VBP --> be/VBP
so/RB --> so/RB
unfortunate/JJ --> unfortunate/JJ
as/IN --> as/IN
to/TO --> to/TO
fall/VB --> fall/VB
into/IN --> into/IN
their/PRP$ --> they/PRP$
hands/NNS --> hand/NNS
./. --> ./.
These/DT --> these/DT
devils/NNS --> devil/NNS
are/VBP --> be/VBP
very/RB --> very/RB
hateful/JJ --> hateful/JJ
beings/NNS --> being/NNS
./. --> ./.
I/PRP --> I/PRP
must/MD --> must/MD
go/VB --> go/VB
and/CC --> and/CC
conquer/VB --> conquer/VB
them/PRP --> they/PRP
and/CC --> and/CC
bring/VB --> bring/VB
back/RP --> back/RP
all/PDT --> all/PDT
the/DT --> the/DT
plunder/NN --> plunder/NN
of/IN --> of/IN
which/WDT --> which/WDT
they/PRP --> they/PRP
have/VBP --> have/VBP
robbed/VBN --> rob/VBN
this/DT --> this/DT
land/NN --> land/NN
./. --> ./.
It/PRP --> it/PRP
is/VBZ --> be/VBZ
for/IN --> for/IN
this/DT --> this/DT
reason/NN --> reason/NN
that/IN --> that/IN
I/PRP --> I/PRP
want/VBP --> want/VBP
to/TO --> to/TO
go/VB --> go/VB
away/RB --> away/RB
for/IN --> for/IN
a/DT --> a/DT
short/JJ --> short/JJ
time/NN --> time/NN
!/. --> !/.
''/'' --> ''/''
The/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
was/VBD --> be/VBD
much/RB --> much/RB
surprised/VBN --> surprise/VBN
at/IN --> at/IN
hearing/VBG --> hear/VBG
all/PDT --> all/PDT
this/DT --> this/DT
from/IN --> from/IN
a/DT --> a/DT
mere/JJ --> mere/JJ
boy/NN --> boy/NN
of/IN --> of/IN
fifteen/NN --> fifteen/NN
./. --> ./.
He/PRP --> he/PRP
thought/VBD --> think/VBD
it/PRP --> it/PRP
best/RB --> best/RB
to/TO --> to/TO
let/VB --> let/VB
the/DT --> the/DT
boy/NN --> boy/NN
go/NN --> go/NN
./. --> ./.
He/PRP --> he/PRP
was/VBD --> be/VBD
strong/JJ --> strong/JJ
and/CC --> and/CC
fearless/JJ --> fearless/JJ
,/, --> ,/,
and/CC --> and/CC
besides/IN --> besides/IN
all/PDT --> all/PDT
this/DT --> this/DT
,/, --> ,/,
the/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
knew/VBD --> know/VBD
he/PRP --> he/PRP
was/VBD --> be/VBD
no/DT --> no/DT
common/JJ --> common/JJ
child/NN --> child/NN
,/, --> ,/,
for/IN --> for/IN
he/PRP --> he/PRP
had/VBD --> have/VBD
been/VBN --> be/VBN
sent/VBN --> send/VBN
to/TO --> to/TO
them/PRP --> they/PRP
as/IN --> as/IN
a/DT --> a/DT
gift/NN --> gift/NN
from/IN --> from/IN
Heaven/NNP --> Heaven/NNP
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
felt/VBD --> feel/VBD
quite/RB --> quite/RB
sure/JJ --> sure/JJ
that/IN --> that/IN
the/DT --> the/DT
devils/NNS --> devil/NNS
would/MD --> would/MD
be/VB --> be/VB
powerless/JJ --> powerless/JJ
to/TO --> to/TO
harm/VB --> harm/VB
him/PRP --> he/PRP
./. --> ./.
``/`` --> ``/``
All/DT --> all/DT
you/PRP --> you/PRP
say/VBP --> say/VBP
is/VBZ --> be/VBZ
very/RB --> very/RB
interesting/JJ --> interesting/JJ
,/, --> ,/,
Momotaro/NNP --> Momotaro/NNP
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
./. --> ./.
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
not/RB --> not/RB
hinder/VB --> hinder/VB
you/PRP --> you/PRP
in/IN --> in/IN
your/PRP$ --> you/PRP$
determination/NN --> determination/NN
./. --> ./.
You/PRP --> you/PRP
may/MD --> may/MD
go/VB --> go/VB
if/IN --> if/IN
you/PRP --> you/PRP
wish/VBP --> wish/VBP
./. --> ./.
Go/VB --> go/VB
to/TO --> to/TO
the/DT --> the/DT
island/NN --> island/NN
as/RB --> as/RB
soon/RB --> soon/RB
as/IN --> as/IN
ever/RB --> ever/RB
you/PRP --> you/PRP
like/VBP --> like/VBP
and/CC --> and/CC
destroy/VBP --> destroy/VBP
the/DT --> the/DT
demons/NNS --> demon/NNS
and/CC --> and/CC
bring/VB --> bring/VB
peace/NN --> peace/NN
to/TO --> to/TO
the/DT --> the/DT
land/NN --> land/NN
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Thank/VB --> thank/VB
you/PRP --> you/PRP
,/, --> ,/,
for/IN --> for/IN
all/DT --> all/DT
your/PRP$ --> you/PRP$
kindness/NN --> kindness/NN
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
Momotaro/NNP --> Momotaro/NNP
,/, --> ,/,
who/WP --> who/WP
began/VBD --> begin/VBD
to/TO --> to/TO
get/VB --> get/VB
ready/JJ --> ready/JJ
to/TO --> to/TO
go/VB --> go/VB
that/IN --> that/IN
very/RB --> very/RB
day/NN --> day/NN
./. --> ./.
He/PRP --> he/PRP
was/VBD --> be/VBD
full/JJ --> full/JJ
of/IN --> of/IN
courage/NN --> courage/NN
and/CC --> and/CC
did/VBD --> do/VBD
not/RB --> not/RB
know/VB --> know/VB
what/WP --> what/WP
fear/NN --> fear/NN
was/VBD --> be/VBD
./. --> ./.
The/DT --> the/DT
old/JJ --> old/JJ
man/NN --> man/NN
and/CC --> and/CC
woman/NN --> woman/NN
at/IN --> at/IN
once/RB --> once/RB
set/VBN --> set/VBN
to/TO --> to/TO
work/VB --> work/VB
to/TO --> to/TO
pound/VB --> pound/VB
rice/NN --> rice/NN
in/IN --> in/IN
the/DT --> the/DT
kitchen/NN --> kitchen/NN
mortar/NN --> mortar/NN
to/TO --> to/TO
make/VB --> make/VB
cakes/NNS --> cake/NNS
for/IN --> for/IN
Momotaro/NNP --> Momotaro/NNP
to/TO --> to/TO
take/VB --> take/VB
with/IN --> with/IN
him/PRP --> he/PRP
on/IN --> on/IN
his/PRP$ --> he/PRP$
journey/NN --> journey/NN
./. --> ./.
At/IN --> at/IN
last/JJ --> last/JJ
the/DT --> the/DT
cakes/NNS --> cake/NNS
were/VBD --> be/VBD
made/VBN --> make/VBN
and/CC --> and/CC
Momotaro/NNP --> Momotaro/NNP
was/VBD --> be/VBD
ready/JJ --> ready/JJ
to/TO --> to/TO
start/VB --> start/VB
on/IN --> on/IN
his/PRP$ --> he/PRP$
long/JJ --> long/JJ
journey/NN --> journey/NN
./. --> ./.
Parting/NN --> parting/NN
is/VBZ --> be/VBZ
always/RB --> always/RB
sad/JJ --> sad/JJ
./. --> ./.
So/IN --> so/IN
it/PRP --> it/PRP
was/VBD --> be/VBD
now/RB --> now/RB
./. --> ./.
The/DT --> the/DT
eyes/NNS --> eye/NNS
of/IN --> of/IN
the/DT --> the/DT
two/CD --> two/CD
old/JJ --> old/JJ
people/NNS --> people/NNS
were/VBD --> be/VBD
filled/VBN --> fill/VBN
with/IN --> with/IN
tears/NNS --> tear/NNS
and/CC --> and/CC
their/PRP$ --> they/PRP$
voices/NNS --> voice/NNS
trembled/VBD --> tremble/VBD
as/IN --> as/IN
they/PRP --> they/PRP
said/VBD --> say/VBD
:/: --> :/:
``/`` --> ``/``
Go/VB --> go/VB
with/IN --> with/IN
all/DT --> all/DT
care/NN --> care/NN
and/CC --> and/CC
speed/NN --> speed/NN
./. --> ./.
We/PRP --> we/PRP
expect/VBP --> expect/VBP
you/PRP --> you/PRP
back/RB --> back/RB
victorious/JJ --> victorious/JJ
!/. --> !/.
''/'' --> ''/''
Momotaro/NNP --> Momotaro/NNP
was/VBD --> be/VBD
very/RB --> very/RB
sorry/JJ --> sorry/JJ
to/TO --> to/TO
leave/VB --> leave/VB
his/PRP$ --> he/PRP$
old/JJ --> old/JJ
parents/NNS --> parent/NNS
-LRB-/-LRB- --> -lrb-/-LRB-
though/IN --> though/IN
he/PRP --> he/PRP
knew/VBD --> know/VBD
he/PRP --> he/PRP
was/VBD --> be/VBD
coming/VBG --> come/VBG
back/RB --> back/RB
as/RB --> as/RB
soon/RB --> soon/RB
as/IN --> as/IN
he/PRP --> he/PRP
could/MD --> could/MD
-RRB-/-RRB- --> -rrb-/-RRB-
,/, --> ,/,
for/IN --> for/IN
he/PRP --> he/PRP
thought/VBD --> think/VBD
of/IN --> of/IN
how/WRB --> how/WRB
lonely/JJ --> lonely/JJ
they/PRP --> they/PRP
would/MD --> would/MD
be/VB --> be/VB
while/IN --> while/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
away/RB --> away/RB
./. --> ./.
But/CC --> but/CC
he/PRP --> he/PRP
said/VBD --> say/VBD
``/`` --> ``/``
Good-by/JJ --> good-by/JJ
!/. --> !/.
''/'' --> ''/''
quite/RB --> quite/RB
bravely/RB --> bravely/RB
./. --> ./.
``/`` --> ``/``
I/PRP --> I/PRP
am/VBP --> be/VBP
going/VBG --> go/VBG
now/RB --> now/RB
./. --> ./.
Take/VB --> take/VB
good/JJ --> good/JJ
care/NN --> care/NN
of/IN --> of/IN
yourselves/NNS --> yourselve/NNS
while/IN --> while/IN
I/PRP --> I/PRP
am/VBP --> be/VBP
away/RB --> away/RB
./. --> ./.
Good/NNP --> Good/NNP
-/: --> -/:
by/IN --> by/IN
!/. --> !/.
''/'' --> ''/''
And/CC --> and/CC
he/PRP --> he/PRP
stepped/VBD --> step/VBD
quickly/RB --> quickly/RB
out/IN --> out/IN
of/IN --> of/IN
the/DT --> the/DT
house/NN --> house/NN
./. --> ./.
In/IN --> in/IN
silence/NN --> silence/NN
the/DT --> the/DT
eyes/NNS --> eye/NNS
of/IN --> of/IN
Momotaro/NNP --> Momotaro/NNP
and/CC --> and/CC
his/PRP$ --> he/PRP$
parents/NNS --> parent/NNS
met/VBD --> meet/VBD
in/IN --> in/IN
farewell/NN --> farewell/NN
./. --> ./.
Momotaro/NNP --> Momotaro/NNP
now/RB --> now/RB
hurried/VBD --> hurry/VBD
on/IN --> on/IN
his/PRP$ --> he/PRP$
way/NN --> way/NN
till/IN --> till/IN
it/PRP --> it/PRP
was/VBD --> be/VBD
midday/NN --> midday/NN
./. --> ./.
He/PRP --> he/PRP
began/VBD --> begin/VBD
to/TO --> to/TO
feel/VB --> feel/VB
hungry/JJ --> hungry/JJ
,/, --> ,/,
so/IN --> so/IN
he/PRP --> he/PRP
opened/VBD --> open/VBD
his/PRP$ --> he/PRP$
bag/NN --> bag/NN
and/CC --> and/CC
took/VBD --> take/VBD
out/RP --> out/RP
one/CD --> one/CD
of/IN --> of/IN
the/DT --> the/DT
rice-cakes/NNS --> rice-cakes/NNS
and/CC --> and/CC
sat/VBD --> sit/VBD
down/RB --> down/RB
under/IN --> under/IN
a/DT --> a/DT
tree/NN --> tree/NN
by/IN --> by/IN
the/DT --> the/DT
side/NN --> side/NN
of/IN --> of/IN
the/DT --> the/DT
road/NN --> road/NN
to/TO --> to/TO
eat/VB --> eat/VB
it/PRP --> it/PRP
./. --> ./.
While/IN --> while/IN
he/PRP --> he/PRP
was/VBD --> be/VBD
thus/RB --> thus/RB
having/VBG --> have/VBG
his/PRP$ --> he/PRP$
lunch/NN --> lunch/NN
a/DT --> a/DT
dog/NN --> dog/NN
almost/RB --> almost/RB
as/RB --> as/RB
large/JJ --> large/JJ
as/IN --> as/IN
a/DT --> a/DT
colt/NN --> colt/NN
came/VBD --> come/VBD
running/VBG --> run/VBG
out/RP --> out/RP
from/IN --> from/IN
the/DT --> the/DT
high/JJ --> high/JJ
grass/NN --> grass/NN
./. --> ./.
He/PRP --> he/PRP
made/VBD --> make/VBD
straight/JJ --> straight/JJ
for/IN --> for/IN
Momotaro/NNP --> Momotaro/NNP
,/, --> ,/,
and/CC --> and/CC
showing/VBG --> show/VBG
his/PRP$ --> he/PRP$
teeth/NNS --> tooth/NNS
,/, --> ,/,
said/VBD --> say/VBD
in/IN --> in/IN
a/DT --> a/DT
fierce/JJ --> fierce/JJ
way/NN --> way/NN
:/: --> :/:
``/`` --> ``/``
You/PRP --> you/PRP
are/VBP --> be/VBP
a/DT --> a/DT
rude/JJ --> rude/JJ
man/NN --> man/NN
to/TO --> to/TO
pass/VB --> pass/VB
my/PRP$ --> my/PRP$
field/NN --> field/NN
without/IN --> without/IN
asking/VBG --> ask/VBG
permission/NN --> permission/NN
first/RB --> first/RB
./. --> ./.
If/IN --> if/IN
you/PRP --> you/PRP
leave/VBP --> leave/VBP
me/PRP --> I/PRP
all/PDT --> all/PDT
the/DT --> the/DT
cakes/NNS --> cake/NNS
you/PRP --> you/PRP
have/VBP --> have/VBP
in/IN --> in/IN
your/PRP$ --> you/PRP$
bag/NN --> bag/NN
you/PRP --> you/PRP
may/MD --> may/MD
go/VB --> go/VB
;/: --> ;/:
otherwise/RB --> otherwise/RB
I/PRP --> I/PRP
will/MD --> will/MD
bite/VB --> bite/VB
you/PRP --> you/PRP
till/IN --> till/IN
I/PRP --> I/PRP
kill/VBP --> kill/VBP
you/PRP --> you/PRP
!/. --> !/.
''/'' --> ''/''
Momotaro/NNP --> Momotaro/NNP
only/RB --> only/RB
laughed/VBD --> laugh/VBD
scornfully/RB --> scornfully/RB
:/: --> :/:
``/`` --> ``/``
What/WP --> what/WP
is/VBZ --> be/VBZ
that/IN --> that/IN
you/PRP --> you/PRP
are/VBP --> be/VBP
saying/VBG --> say/VBG
?/. --> ?/.
Do/NNP --> Do/NNP
you/PRP --> you/PRP
know/VBP --> know/VBP
who/WP --> who/WP
I/PRP --> I/PRP
am/VBP --> be/VBP
?/. --> ?/.
I/PRP --> I/PRP
am/VBP --> be/VBP
Momotaro/NNP --> Momotaro/NNP
,/, --> ,/,
and/CC --> and/CC
I/PRP --> I/PRP
am/VBP --> be/VBP
on/IN --> on/IN
my/PRP$ --> my/PRP$
way/NN --> way/NN
to/TO --> to/TO
subdue/VB --> subdue/VB
the/DT --> the/DT
devils/NNS --> devil/NNS
in/IN --> in/IN
their/PRP$ --> they/PRP$
island/NN --> island/NN
stronghold/NN --> stronghold/NN
in/IN --> in/IN
the/DT --> the/DT
northeast/NN --> northeast/NN
of/IN --> of/IN
Japan/NNP --> Japan/NNP
./. --> ./.
If/IN --> if/IN
you/PRP --> you/PRP
try/VBP --> try/VBP
to/TO --> to/TO
stop/VB --> stop/VB
me/PRP --> I/PRP
on/IN --> on/IN
my/PRP$ --> my/PRP$
way/NN --> way/NN
there/EX --> there/EX
I/PRP --> I/PRP
will/MD --> will/MD
cut/VB --> cut/VB
you/PRP --> you/PRP
in/IN --> in/IN
two/CD --> two/CD
from/IN --> from/IN
the/DT --> the/DT
head/NN --> head/NN
downwards/NNS --> downward/NNS
!/. --> !/.
