<title>/IN --> IN/IN
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
Elsie/NNP --> Elsie/NNP
,/, --> ,/,
``/`` --> ``/``
have/VBP --> have/VBP
I/PRP --> I/PRP
not/RB --> not/RB
reason/NN --> reason/NN
to/TO --> to/TO
weep/NN --> weep/NN
?/. --> ?/.
If/IN --> if/IN
I/PRP --> I/PRP
get/VBP --> get/VBP
Hans/NNP --> Hans/NNP
,/, --> ,/,
and/CC --> and/CC
we/PRP --> we/PRP
have/VBP --> have/VBP
a/DT --> a/DT
child/NN --> child/NN
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
grows/VBZ --> grow/VBZ
big/JJ --> big/JJ
,/, --> ,/,
and/CC --> and/CC
has/VBZ --> have/VBZ
to/TO --> to/TO
draw/VB --> draw/VB
beer/NN --> beer/NN
here/RB --> here/RB
,/, --> ,/,
the/DT --> the/DT
pick-axe/NN --> pick-axe/NN
will/MD --> will/MD
fall/VB --> fall/VB
on/IN --> on/IN
his/PRP$ --> he/PRP$
head/NN --> head/NN
and/CC --> and/CC
kill/VB --> kill/VB
him/PRP --> he/PRP
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
said/VBD --> say/VBD
the/DT --> the/DT
boy/NN --> boy/NN
,/, --> ,/,
``/`` --> ``/``
What/WP --> what/WP
a/DT --> a/DT
clever/JJ --> clever/JJ
Elsie/NNP --> Elsie/NNP
we/PRP --> we/PRP
have/VBP --> have/VBP
!/. --> !/.
''/'' --> ''/''
and/CC --> and/CC
sat/VBD --> sit/VBD
down/RP --> down/RP
by/IN --> by/IN
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
likewise/RB --> likewise/RB
began/VBD --> begin/VBD
to/TO --> to/TO
howl/NN --> howl/NN
loudly/RB --> loudly/RB
./. --> ./.
Upstairs/NNS --> upstairs/NNS
they/PRP --> they/PRP
waited/VBD --> wait/VBD
for/IN --> for/IN
the/DT --> the/DT
boy/NN --> boy/NN
,/, --> ,/,
but/CC --> but/CC
as/IN --> as/IN
he/PRP --> he/PRP
still/RB --> still/RB
did/VBD --> do/VBD
not/RB --> not/RB
return/VB --> return/VB
,/, --> ,/,
the/DT --> the/DT
man/NN --> man/NN
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
woman/NN --> woman/NN
,/, --> ,/,
``/`` --> ``/``
Just/RB --> just/RB
go/VB --> go/VB
down/RB --> down/RB
into/IN --> into/IN
the/DT --> the/DT
cellar/NN --> cellar/NN
and/CC --> and/CC
see/VB --> see/VB
where/WRB --> where/WRB
Elsie/NNP --> Elsie/NNP
is/VBZ --> be/VBZ
!/. --> !/.
''/'' --> ''/''
The/DT --> the/DT
woman/NN --> woman/NN
went/VBD --> go/VBD
down/RB --> down/RB
,/, --> ,/,
and/CC --> and/CC
found/VBD --> find/VBD
all/DT --> all/DT
three/CD --> three/CD
in/IN --> in/IN
the/DT --> the/DT
midst/NN --> midst/NN
of/IN --> of/IN
their/PRP$ --> they/PRP$
lamentations/NNS --> lamentation/NNS
,/, --> ,/,
and/CC --> and/CC
inquired/VBD --> inquire/VBD
what/WP --> what/WP
