<title>/NN --> NN/NN
lying/VBG --> lie/VBG
there/RB --> there/RB
in/IN --> in/IN
a/DT --> a/DT
dish/NN --> dish/NN
,/, --> ,/,
and/CC --> and/CC
looking/VBG --> look/VBG
as/IN --> as/IN
if/IN --> if/IN
it/PRP --> it/PRP
were/VBD --> be/VBD
woven/VBN --> weave/VBN
of/IN --> of/IN
gold/NN --> gold/NN
and/CC --> and/CC
silver/NN --> silver/NN
;/: --> ;/:
it/PRP --> it/PRP
is/VBZ --> be/VBZ
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
nothing/NN --> nothing/NN
but/CC --> but/CC
sulphur/NN --> sulphur/NN
and/CC --> and/CC
pitch/NN --> pitch/NN
,/, --> ,/,
and/CC --> and/CC
if/IN --> if/IN
he/PRP --> he/PRP
put/VBD --> put/VBD
it/PRP --> it/PRP
on/IN --> on/IN
,/, --> ,/,
it/PRP --> it/PRP
will/MD --> will/MD
burn/VB --> burn/VB
him/PRP --> he/PRP
to/TO --> to/TO
the/DT --> the/DT
very/JJ --> very/JJ
bone/NN --> bone/NN
and/CC --> and/CC
marrow/NN --> marrow/NN
./. --> ./.
''/'' --> ''/''
Said/NNP --> Said/NNP
the/DT --> the/DT
third/JJ --> third/JJ
,/, --> ,/,
``/`` --> ``/``
Is/VBZ --> be/VBZ
there/EX --> there/EX
no/DT --> no/DT
escape/NN --> escape/NN
at/IN --> at/IN
all/DT --> all/DT
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Oh/UH --> oh/UH
,/, --> ,/,
yes/RB --> yes/RB
,/, --> ,/,
''/'' --> ''/''
replied/VBD --> reply/VBD
the/DT --> the/DT
second/JJ --> second/JJ
,/, --> ,/,
``/`` --> ``/``
if/IN --> if/IN
any/DT --> any/DT
one/CD --> one/CD
with/IN --> with/IN
gloves/NNS --> glove/NNS
on/IN --> on/IN
seizes/NNS --> seize/NNS
the/DT --> the/DT
garment/NN --> garment/NN
and/CC --> and/CC
throws/VBZ --> throw/VBZ
it/PRP --> it/PRP
into/IN --> into/IN
the/DT --> the/DT
fire/NN --> fire/NN
and/CC --> and/CC
burns/VBZ --> burn/VBZ
it/PRP --> it/PRP
,/, --> ,/,
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
will/MD --> will/MD
be/VB --> be/VB
saved/VBN --> save/VBN
./. --> ./.
``/`` --> ``/``
But/CC --> but/CC
what/WP --> what/WP
avails/VBZ --> avail/VBZ
that/IN --> that/IN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Whosoever/NNP --> Whosoever/NNP
knows/VBZ --> know/VBZ
it/PRP --> it/PRP
and/CC --> and/CC
tells/VBZ --> tell/VBZ
it/PRP --> it/PRP
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
half/PDT --> half/PDT
his/PRP$ --> he/PRP$
body/NN --> body/NN
will/MD --> will/MD
become/VB --> become/VB
stone/NN --> stone/NN
from/IN --> from/IN
the/DT --> the/DT
knee/NN --> knee/NN
to/TO --> to/TO
the/DT --> the/DT
heart/NN --> heart/NN
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
said/VBD --> say/VBD
the/DT --> the/DT
third/JJ --> third/JJ
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
know/VBP --> know/VBP
still/RB --> still/RB
more/RBR --> more/RBR
;/: --> ;/:
even/RB --> even/RB
if/IN --> if/IN
the/DT --> the/DT
bridal/JJ --> bridal/JJ
garment/NN --> garment/NN
be/VB --> be/VB
burnt/VBN --> burn/VBN
,/, --> ,/,
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
will/MD --> will/MD
still/RB --> still/RB
not/RB --> not/RB
have/VB --> have/VB
his/PRP$ --> he/PRP$
bride/NN --> bride/NN
./. --> ./.
After/IN --> after/IN
the/DT --> the/DT
wedding/NN --> wedding/NN
,/, --> ,/,
when/WRB --> when/WRB
the/DT --> the/DT
dancing/NN --> dancing/NN
begins/VBZ --> begin/VBZ
and/CC --> and/CC
the/DT --> the/DT
young/JJ --> young/JJ
queen/NN --> queen/NN
is/VBZ --> be/VBZ
dancing/VBG --> dance/VBG
,/, --> ,/,
she/PRP --> she/PRP
will/MD --> will/MD
suddenly/RB --> suddenly/RB
turn/VB --> turn/VB
pale/JJ --> pale/JJ
and/CC --> and/CC
fall/VB --> fall/VB
down/RP --> down/RP
as/IN --> as/IN
if/IN --> if/IN
dead/JJ --> dead/JJ
,/, --> ,/,
and/CC --> and/CC
if/IN --> if/IN
some/DT --> some/DT
one/CD --> one/CD
does/VBZ --> do/VBZ
not/RB --> not/RB
lift/VB --> lift/VB
her/PRP --> she/PRP
up/RB --> up/RB
and/CC --> and/CC
draw/VB --> draw/VB
three/CD --> three/CD
drops/NNS --> drop/NNS
of/IN --> of/IN
blood/NN --> blood/NN
from/IN --> from/IN
her/PRP$ --> she/PRP$
right/JJ --> right/JJ
breast/NN --> breast/NN
and/CC --> and/CC
spit/VB --> spit/VB
them/PRP --> they/PRP
out/RP --> out/RP
again/RB --> again/RB
,/, --> ,/,
she/PRP --> she/PRP
will/MD --> will/MD
die/VB --> die/VB
./. --> ./.
But/CC --> but/CC
if/IN --> if/IN
any/DT --> any/DT
one/CD --> one/CD
who/WP --> who/WP
knows/VBZ --> know/VBZ
that/DT --> that/DT
were/VBD --> be/VBD
to/TO --> to/TO
declare/VB --> declare/VB
it/PRP --> it/PRP
,/, --> ,/,
he/PRP --> he/PRP
would/MD --> would/MD
become/VB --> become/VB
stone/NN --> stone/NN
from/IN --> from/IN
the/DT --> the/DT
crown/NN --> crown/NN
of/IN --> of/IN
his/PRP$ --> he/PRP$
head/NN --> head/NN
to/TO --> to/TO
the/DT --> the/DT
sole/NN --> sole/NN
of/IN --> of/IN
his/PRP$ --> he/PRP$
foot/NN --> foot/NN
./. --> ./.
''/'' --> ''/''
When/WRB --> when/WRB
the/DT --> the/DT
ravens/NNS --> raven/NNS
had/VBD --> have/VBD
spoken/VBN --> speak/VBN
of/IN --> of/IN
this/DT --> this/DT
together/RB --> together/RB
,/, --> ,/,
they/PRP --> they/PRP
flew/VBD --> fly/VBD
onwards/NNS --> onward/NNS
,/, --> ,/,
and/CC --> and/CC
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
had/VBD --> have/VBD
well/RB --> well/RB
understood/VBN --> understand/VBN
everything/NN --> everything/NN
,/, --> ,/,
but/CC --> but/CC
from/IN --> from/IN
that/DT --> that/DT
time/NN --> time/NN
forth/RB --> forth/RB
he/PRP --> he/PRP
became/VBD --> become/VBD
quiet/JJ --> quiet/JJ
and/CC --> and/CC
sad/JJ --> sad/JJ
,/, --> ,/,
for/IN --> for/IN
if/IN --> if/IN
he/PRP --> he/PRP
concealed/VBD --> conceal/VBD
what/WP --> what/WP
he/PRP --> he/PRP
had/VBD --> have/VBD
heard/VBN --> hear/VBN
from/IN --> from/IN
his/PRP$ --> he/PRP$
master/NN --> master/NN
,/, --> ,/,
the/DT --> the/DT
latter/NN --> latter/NN
would/MD --> would/MD
be/VB --> be/VB
unfortunate/JJ --> unfortunate/JJ
,/, --> ,/,
and/CC --> and/CC
if/IN --> if/IN
he/PRP --> he/PRP
discovered/VBD --> discover/VBD
it/PRP --> it/PRP
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
he/PRP --> he/PRP
himself/PRP --> himself/PRP
must/MD --> must/MD
sacrifice/VB --> sacrifice/VB
his/PRP$ --> he/PRP$
life/NN --> life/NN
./. --> ./.
At/IN --> at/IN
length/NN --> length/NN
,/, --> ,/,
however/RB --> however/RB
,/, --> ,/,
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
himself/PRP --> himself/PRP
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
save/VB --> save/VB
my/PRP$ --> my/PRP$
master/NN --> master/NN
,/, --> ,/,
even/RB --> even/RB
if/IN --> if/IN
it/PRP --> it/PRP
bring/VB --> bring/VB
destruction/NN --> destruction/NN
on/IN --> on/IN
myself/PRP --> myself/PRP
./. --> ./.
''/'' --> ''/''
When/WRB --> when/WRB
therefore/RB --> therefore/RB
they/PRP --> they/PRP
came/VBD --> come/VBD
to/TO --> to/TO
shore/VB --> shore/VB
,/, --> ,/,
all/DT --> all/DT
happened/VBN --> happen/VBN
as/IN --> as/IN
had/VBD --> have/VBD
been/VBN --> be/VBN
foretold/VBN --> foretell/VBN
by/IN --> by/IN
the/DT --> the/DT
ravens/NNS --> raven/NNS
,/, --> ,/,
and/CC --> and/CC
a/DT --> a/DT
magnificent/JJ --> magnificent/JJ
chestnut/NN --> chestnut/NN
horse/NN --> horse/NN
sprang/VBD --> spring/VBD
forward/RB --> forward/RB
./. --> ./.
``/`` --> ``/``
Good/JJ --> good/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
King/NNP --> King/NNP
,/, --> ,/,
``/`` --> ``/``
he/PRP --> he/PRP
shall/MD --> shall/MD
carry/VB --> carry/VB
me/PRP --> I/PRP
to/TO --> to/TO
my/PRP$ --> my/PRP$
palace/NN --> palace/NN
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
was/VBD --> be/VBD
about/RB --> about/RB
to/TO --> to/TO
mount/VB --> mount/VB
it/PRP --> it/PRP
when/WRB --> when/WRB
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
got/VBD --> get/VBD
before/IN --> before/IN
him/PRP --> he/PRP
,/, --> ,/,
jumped/VBD --> jump/VBD
quickly/RB --> quickly/RB
on/IN --> on/IN
it/PRP --> it/PRP
,/, --> ,/,
drew/VBD --> draw/VBD
the/DT --> the/DT
pistol/NN --> pistol/NN
out/IN --> out/IN
of/IN --> of/IN
the/DT --> the/DT
holster/NN --> holster/NN
,/, --> ,/,
and/CC --> and/CC
shot/VBD --> shoot/VBD
the/DT --> the/DT
horse/NN --> horse/NN
./. --> ./.
Then/RB --> then/RB
the/DT --> the/DT
other/JJ --> other/JJ
attendants/NNS --> attendant/NNS
of/IN --> of/IN
the/DT --> the/DT
King/NNP --> King/NNP
,/, --> ,/,
who/WP --> who/WP
after/IN --> after/IN
all/DT --> all/DT
were/VBD --> be/VBD
not/RB --> not/RB
very/RB --> very/RB
fond/JJ --> fond/JJ
of/IN --> of/IN
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
,/, --> ,/,
cried/VBD --> cry/VBD
,/, --> ,/,
``/`` --> ``/``
How/WRB --> how/WRB
shameful/JJ --> shameful/JJ
to/TO --> to/TO
kill/VB --> kill/VB
the/DT --> the/DT
beautiful/JJ --> beautiful/JJ
animal/NN --> animal/NN
,/, --> ,/,
that/WDT --> that/WDT
was/VBD --> be/VBD
to/TO --> to/TO
have/VB --> have/VB
carried/VBN --> carry/VBN
the/DT --> the/DT
King/NNP --> King/NNP
to/TO --> to/TO
his/PRP$ --> he/PRP$
palace/NN --> palace/NN
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
the/DT --> the/DT
King/NNP --> King/NNP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Hold/VB --> hold/VB
your/PRP$ --> you/PRP$
peace/NN --> peace/NN
and/CC --> and/CC
leave/VB --> leave/VB
him/PRP --> he/PRP
alone/RB --> alone/RB
,/, --> ,/,
he/PRP --> he/PRP
is/VBZ --> be/VBZ
my/PRP$ --> my/PRP$
most/RBS --> most/RBS
faithful/JJ --> faithful/JJ
John/NNP --> John/NNP
,/, --> ,/,
who/WP --> who/WP
knows/VBZ --> know/VBZ
what/WP --> what/WP
may/MD --> may/MD
be/VB --> be/VB
the/DT --> the/DT
good/JJ --> good/JJ
of/IN --> of/IN
that/DT --> that/DT
!/. --> !/.
''/'' --> ''/''
They/PRP --> they/PRP
went/VBD --> go/VBD
into/IN --> into/IN
the/DT --> the/DT
palace/NN --> palace/NN
,/, --> ,/,
and/CC --> and/CC
in/IN --> in/IN
the/DT --> the/DT
hall/NN --> hall/NN
there/RB --> there/RB
stood/VBD --> stand/VBD
a/DT --> a/DT
dish/NN --> dish/NN
,/, --> ,/,
and/CC --> and/CC
therein/RB --> therein/RB
lay/VBD --> lay/VBD
the/DT --> the/DT
bridal/JJ --> bridal/JJ
garment/NN --> garment/NN
looking/VBG --> look/VBG
no/DT --> no/DT
otherwise/RB --> otherwise/RB
than/IN --> than/IN
as/IN --> as/IN
if/IN --> if/IN
it/PRP --> it/PRP
were/VBD --> be/VBD
made/VBN --> make/VBN
of/IN --> of/IN
gold/NN --> gold/NN
and/CC --> and/CC
silver/NN --> silver/NN
./. --> ./.
The/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
went/VBD --> go/VBD
towards/IN --> towards/IN
it/PRP --> it/PRP
and/CC --> and/CC
was/VBD --> be/VBD
about/RB --> about/RB
to/TO --> to/TO
take/VB --> take/VB
hold/NN --> hold/NN
of/IN --> of/IN
it/PRP --> it/PRP
,/, --> ,/,
but/CC --> but/CC
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
pushed/VBD --> push/VBD
him/PRP --> he/PRP
away/RB --> away/RB
,/, --> ,/,
seized/VBD --> seize/VBD
it/PRP --> it/PRP
with/IN --> with/IN
gloves/NNS --> glove/NNS
on/IN --> on/IN
,/, --> ,/,
carried/VBD --> carry/VBD
it/PRP --> it/PRP
quickly/RB --> quickly/RB
to/TO --> to/TO
the/DT --> the/DT
fire/NN --> fire/NN
and/CC --> and/CC
burnt/JJ --> burnt/JJ
it/PRP --> it/PRP
./. --> ./.
The/DT --> the/DT
other/JJ --> other/JJ
attendants/NNS --> attendant/NNS
again/RB --> again/RB
began/VBD --> begin/VBD
to/TO --> to/TO
murmur/VB --> murmur/VB
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Behold/NNP --> Behold/NNP
,/, --> ,/,
now/RB --> now/RB
he/PRP --> he/PRP
is/VBZ --> be/VBZ
even/RB --> even/RB
burning/VBG --> burn/VBG
the/DT --> the/DT
King/NNP --> King/NNP
's/POS --> 's/POS
bridal/JJ --> bridal/JJ
garment/NN --> garment/NN
!/. --> !/.
''/'' --> ''/''
But/CC --> but/CC
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Who/WP --> who/WP
knows/VBZ --> know/VBZ
what/WP --> what/WP
good/JJ --> good/JJ
he/PRP --> he/PRP
may/MD --> may/MD
have/VB --> have/VB
done/VBN --> do/VBN
,/, --> ,/,
leave/VB --> leave/VB
him/PRP --> he/PRP
alone/RB --> alone/RB
,/, --> ,/,
he/PRP --> he/PRP
is/VBZ --> be/VBZ
my/PRP$ --> my/PRP$
most/RBS --> most/RBS
faithful/JJ --> faithful/JJ
John/NNP --> John/NNP
./. --> ./.
''/'' --> ''/''
And/CC --> and/CC
now/RB --> now/RB
the/DT --> the/DT
wedding/NN --> wedding/NN
was/VBD --> be/VBD
solemnized/VBN --> solemnize/VBN
:/: --> :/:
the/DT --> the/DT
dance/NN --> dance/NN
began/VBD --> begin/VBD
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
bride/NN --> bride/NN
also/RB --> also/RB
took/VBD --> take/VBD
part/NN --> part/NN
in/IN --> in/IN
it/PRP --> it/PRP
;/: --> ;/:
then/RB --> then/RB
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
was/VBD --> be/VBD
watchful/JJ --> watchful/JJ
and/CC --> and/CC
looked/VBD --> look/VBD
into/IN --> into/IN
her/PRP$ --> she/PRP$
face/NN --> face/NN
,/, --> ,/,
and/CC --> and/CC
suddenly/RB --> suddenly/RB
she/PRP --> she/PRP
turned/VBD --> turn/VBD
pale/JJ --> pale/JJ
and/CC --> and/CC
fell/VBD --> fall/VBD
to/TO --> to/TO
the/DT --> the/DT
ground/NN --> ground/NN
,/, --> ,/,
as/IN --> as/IN
if/IN --> if/IN
she/PRP --> she/PRP
were/VBD --> be/VBD
dead/JJ --> dead/JJ
./. --> ./.
On/IN --> on/IN
this/DT --> this/DT
he/PRP --> he/PRP
ran/VBD --> run/VBD
hastily/RB --> hastily/RB
to/TO --> to/TO
her/PRP --> she/PRP
,/, --> ,/,
lifted/VBD --> lift/VBD
her/PRP --> she/PRP
up/RP --> up/RP
and/CC --> and/CC
bore/VBD --> bear/VBD
her/PRP --> she/PRP
into/IN --> into/IN
a/DT --> a/DT
chamber/NN --> chamber/NN
--/: --> --/:
then/RB --> then/RB
he/PRP --> he/PRP
laid/VBD --> lay/VBD
her/PRP --> she/PRP
down/RB --> down/RB
,/, --> ,/,
and/CC --> and/CC
knelt/NN --> knelt/NN
and/CC --> and/CC
sucked/VBD --> suck/VBD
the/DT --> the/DT
three/CD --> three/CD
drops/NNS --> drop/NNS
of/IN --> of/IN
blood/NN --> blood/NN
from/IN --> from/IN
her/PRP$ --> she/PRP$
right/JJ --> right/JJ
breast/NN --> breast/NN
,/, --> ,/,
and/CC --> and/CC
spat/VB --> spit/VB
them/PRP --> they/PRP
out/RP --> out/RP
./. --> ./.
Immediately/RB --> immediately/RB
she/PRP --> she/PRP
breathed/VBD --> breathe/VBD
again/RB --> again/RB
and/CC --> and/CC
recovered/VBD --> recover/VBD
herself/PRP --> herself/PRP
,/, --> ,/,
but/CC --> but/CC
the/DT --> the/DT
young/JJ --> young/JJ
King/NNP --> King/NNP
had/VBD --> have/VBD
seen/VBN --> see/VBN
this/DT --> this/DT
,/, --> ,/,
and/CC --> and/CC
being/VBG --> be/VBG
ignorant/JJ --> ignorant/JJ
why/WRB --> why/WRB
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
had/VBD --> have/VBD
done/VBN --> do/VBN
it/PRP --> it/PRP
,/, --> ,/,
was/VBD --> be/VBD
angry/JJ --> angry/JJ
and/CC --> and/CC
cried/JJ --> cried/JJ
,/, --> ,/,
``/`` --> ``/``
Throw/VB --> throw/VB
him/PRP --> he/PRP
into/IN --> into/IN
a/DT --> a/DT
dungeon/NN --> dungeon/NN
./. --> ./.
''/'' --> ''/''
Next/JJ --> next/JJ
morning/NN --> morning/NN
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
was/VBD --> be/VBD
condemned/VBN --> condemn/VBN
,/, --> ,/,
and/CC --> and/CC
led/VBD --> lead/VBD
to/TO --> to/TO
the/DT --> the/DT
gallows/NNS --> gallows/NNS
,/, --> ,/,
and/CC --> and/CC
when/WRB --> when/WRB
he/PRP --> he/PRP
stood/VBD --> stand/VBD
on/IN --> on/IN
high/JJ --> high/JJ
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
about/RB --> about/RB
to/TO --> to/TO
be/VB --> be/VB
executed/VBN --> execute/VBN
,/, --> ,/,
he/PRP --> he/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Every/DT --> every/DT
one/NN --> one/NN
who/WP --> who/WP
has/VBZ --> have/VBZ
to/TO --> to/TO
die/VB --> die/VB
is/VBZ --> be/VBZ
permitted/VBN --> permit/VBN
before/IN --> before/IN
his/PRP$ --> he/PRP$
end/NN --> end/NN
to/TO --> to/TO
make/VB --> make/VB
one/CD --> one/CD
last/JJ --> last/JJ
speech/NN --> speech/NN
;/: --> ;/:
may/MD --> may/MD
I/PRP --> I/PRP
too/RB --> too/RB
claim/VBP --> claim/VBP
the/DT --> the/DT
right/NN --> right/NN
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Yes/RB --> yes/RB
,/, --> ,/,
''/'' --> ''/''
answered/VBD --> answer/VBD
the/DT --> the/DT
King/NNP --> King/NNP
,/, --> ,/,
``/`` --> ``/``
it/PRP --> it/PRP
shall/MD --> shall/MD
be/VB --> be/VB
granted/VBN --> grant/VBN
unto/JJ --> unto/JJ
thee/NN --> thee/NN
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
said/VBD --> say/VBD
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
am/VBP --> be/VBP
unjustly/RB --> unjustly/RB
condemned/VBN --> condemn/VBN
,/, --> ,/,
and/CC --> and/CC
have/VBP --> have/VBP
always/RB --> always/RB
been/VBN --> be/VBN
true/JJ --> true/JJ
to/TO --> to/TO
thee/VB --> thee/VB
,/, --> ,/,
''/'' --> ''/''
and/CC --> and/CC
he/PRP --> he/PRP
related/VBD --> relate/VBD
how/WRB --> how/WRB
he/PRP --> he/PRP
had/VBD --> have/VBD
hearkened/VBN --> hearken/VBN
to/TO --> to/TO
the/DT --> the/DT
conversation/NN --> conversation/NN
of/IN --> of/IN
the/DT --> the/DT
ravens/NNS --> raven/NNS
when/WRB --> when/WRB
on/IN --> on/IN
the/DT --> the/DT
sea/NN --> sea/NN
,/, --> ,/,
and/CC --> and/CC
how/WRB --> how/WRB
he/PRP --> he/PRP
had/VBD --> have/VBD
been/VBN --> be/VBN
obliged/VBN --> oblige/VBN
to/TO --> to/TO
do/VB --> do/VB
all/DT --> all/DT
these/DT --> these/DT
things/NNS --> thing/NNS
in/IN --> in/IN
order/NN --> order/NN
to/TO --> to/TO
save/VB --> save/VB
his/PRP$ --> he/PRP$
master/NN --> master/NN
./. --> ./.
Then/RB --> then/RB
cried/VBD --> cry/VBD
the/DT --> the/DT
King/NNP --> King/NNP
,/, --> ,/,
``/`` --> ``/``
Oh/UH --> oh/UH
,/, --> ,/,
my/PRP$ --> my/PRP$
most/JJS --> most/JJS
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
./. --> ./.
Pardon/NN --> pardon/NN
,/, --> ,/,
pardon/NN --> pardon/NN
--/: --> --/:
bring/VB --> bring/VB
him/PRP --> he/PRP
down/RB --> down/RB
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
as/IN --> as/IN
Faithful/NNP --> Faithful/NNP
John/NNP --> John/NNP
spoke/VBD --> speak/VBD
the/DT --> the/DT
last/JJ --> last/JJ
word/NN --> word/NN
he/PRP --> he/PRP
had/VBD --> have/VBD
fallen/VBN --> fall/VBN
down/RB --> down/RB
lifeless/JJ --> lifeless/JJ
and/CC --> and/CC
become/VB --> become/VB
a/DT --> a/DT
stone/NN --> stone/NN
./. --> ./.
Thereupon/NNP --> Thereupon/NNP
the/DT --> the/DT
King/NNP --> King/NNP
and/CC --> and/CC
the/DT --> the/DT
Queen/NNP --> Queen/NNP
suffered/VBD --> suffer/VBD
great/JJ --> great/JJ
anguish/NN --> anguish/NN
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
King/NNP --> King/NNP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Ah/UH --> ah/UH
,/, --> ,/,
how/WRB --> how/WRB
ill/JJ --> ill/JJ
I/PRP --> I/PRP
have/VBP --> have/VBP
requited/VBN --> requite/VBN
great/JJ --> great/JJ
fidelity/NN --> fidelity/NN
!/. --> !/.
''/'' --> ''/''
and/CC --> and/CC
ordered/VBD --> order/VBD
the/DT --> the/DT
stone/NN --> stone/NN
figure/NN --> figure/NN
to/TO --> to/TO
be/VB --> be/VB
taken/VBN --> take/VBN
up/RP --> up/RP
and/CC --> and/CC
placed/VBN --> place/VBN
in/IN --> in/IN
his/PRP$ --> he/PRP$
bedroom/NN --> bedroom/NN
beside/IN --> beside/IN
his/PRP$ --> he/PRP$
bed/NN --> bed/NN
./. --> ./.
And/CC --> and/CC
as/RB --> as/RB
often/RB --> often/RB
as/IN --> as/IN
he/PRP --> he/PRP
looked/VBD --> look/VBD
on/IN --> on/IN
it/PRP --> it/PRP
he/PRP --> he/PRP
wept/VBD --> weep/VBD
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Ah/UH --> ah/UH
,/, --> ,/,
if/IN --> if/IN
I/PRP --> I/PRP
could/MD --> could/MD
bring/VB --> bring/VB
thee/NN --> thee/NN
to/TO --> to/TO
life/NN --> life/NN
again/RB --> again/RB
,/, --> ,/,
my/PRP$ --> my/PRP$
most/RBS --> most/RBS
faithful/JJ --> faithful/JJ
John/NNP --> John/NNP
./. --> ./.
''/'' --> ''/''
Some/DT --> some/DT
time/NN --> time/NN
passed/VBN --> pass/VBN
and/CC --> and/CC
the/DT --> the/DT
Queen/NNP --> Queen/NNP
bore/VBD --> bear/VBD
twins/NNS --> twin/NNS
,/, --> ,/,
two/CD --> two/CD
sons/NNS --> son/NNS
who/WP --> who/WP
grew/VBD --> grow/VBD
fast/RB --> fast/RB
and/CC --> and/CC
were/VBD --> be/VBD
her/PRP$ --> she/PRP$
delight/NN --> delight/NN
./. --> ./.
Once/RB --> once/RB
when/WRB --> when/WRB
the/DT --> the/DT
Queen/NNP --> Queen/NNP
was/VBD --> be/VBD
at/IN --> at/IN
church/NN --> church/NN
and/CC --> and/CC
the/DT --> the/DT
two/CD --> two/CD
children/NNS --> child/NNS
were/VBD --> be/VBD
sitting/VBG --> sit/VBG
playing/NN --> playing/NN
beside/IN --> beside/IN
their/PRP$ --> they/PRP$
father/NN --> father/NN
,/, --> ,/,
the/DT --> the/DT
latter/JJ --> latter/JJ
full/JJ --> full/JJ
of/IN --> of/IN
grief/NN --> grief/NN
again/RB --> again/RB
looked/VBD --> look/VBD
at/IN --> at/IN
the/DT --> the/DT
stone/NN --> stone/NN
figure/NN --> figure/NN
,/, --> ,/,
sighed/VBD --> sigh/VBD
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Ah/UH --> ah/UH
,/, --> ,/,
if/IN --> if/IN
I/PRP --> I/PRP
could/MD --> could/MD
but/CC --> but/CC
bring/VB --> bring/VB
thee/NN --> thee/NN
to/TO --> to/TO
life/NN --> life/NN
again/RB --> again/RB
,/, --> ,/,
my/PRP$ --> my/PRP$
most/RBS --> most/RBS
faithful/JJ --> faithful/JJ
John/NNP --> John/NNP
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
the/DT --> the/DT
stone/NN --> stone/NN
began/VBD --> begin/VBD
to/TO --> to/TO
speak/VB --> speak/VB
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Thou/NNP --> Thou/NNP
canst/NN --> canst/NN
bring/VB --> bring/VB
me/PRP --> I/PRP
to/TO --> to/TO
life/NN --> life/NN
again/RB --> again/RB
if/IN --> if/IN
thou/NN --> thou/NN
wilt/NN --> wilt/NN
use/NN --> use/NN
for/IN --> for/IN
that/DT --> that/DT
purpose/NN --> purpose/NN
what/WP --> what/WP
is/VBZ --> be/VBZ
dearest/NN --> dearest/NN
to/TO --> to/TO
thee/VB --> thee/VB
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
cried/VBD --> cry/VBD
the/DT --> the/DT
King/NNP --> King/NNP
,/, --> ,/,
``/`` --> ``/``
I/PRP --> I/PRP
will/MD --> will/MD
give/VB --> give/VB
everything/NN --> everything/NN
I/PRP --> I/PRP
have/VBP --> have/VBP
in/IN --> in/IN
the/DT --> the/DT
world/NN --> world/NN
for/IN --> for/IN
thee/NN --> thee/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
stone/NN --> stone/NN
continued/VBD --> continue/VBD
,/, --> ,/,
``/`` --> ``/``
If/IN --> if/IN
thou/NN --> thou/NN
wilt/NN --> wilt/NN
will/MD --> will/MD
cut/VB --> cut/VB
off/RP --> off/RP
the/DT --> the/DT
heads/NNS --> head/NNS
of/IN --> of/IN
thy/NN --> thy/NN
two/CD --> two/CD
children/NNS --> child/NNS
with/IN --> with/IN
thine/JJ --> thine/JJ
own/JJ --> own/JJ
hand/NN --> hand/NN
,/, --> ,/,
and/CC --> and/CC
sprinkle/VBP --> sprinkle/VBP
